50, 320, 1
50, 330, 1
50, 340, 1
50, 350, 1
60, 0, 0
60, 10, 0
60, 20, 0
60, 30, 0
60, 40, 0
60, 50, 0
60, 60, 0
60, 70, 0
60, 80, 0
60, 90, 0
60, 100, 0
60, 110, 0
60, 120, 0
60, 130, 0
60, 140, 0
60, 150, 0
60, 160, 0
60, 170, 0
60, 180, 0
60, 190, 0
60, 200, 0
60, 210, 0
60, 220, 0
60, 230, 0
60, 240, 0
60, 250, 0
60, 260, 0
60, 270, 0
60, 280, 0
60, 290, 0
60, 300, 0
60, 310, 0
60, 320, 0
60, 330, 0
60, 340, 0
60, 350, 0
70, 0, 0
70, 10, 0
70, 20, 0
70, 30, 0
70, 40, 0
70, 50, 0
70, 60, 0
70, 70, 0
70, 80, 0
70, 90, 0
70, 100, 0
70, 110, 0
70, 120, 0
70, 130, 0
70, 140, 0
70, 150, 0
70, 160, 0
70, 170, 0
70, 180, 0
70, 190, 0
70, 200, 0
70, 210, 0
70, 220, 0
70, 230, 0
70, 240, 0
70, 250, 0
70, 260, 0
70, 270, 0
70, 280, 0
70, 290, 0
70, 300, 0
70, 310, 0
70, 320, 0
70, 330, 0
70, 340, 0
70, 350, 0
80, 0, 0
80, 10, 0
80, 20, 0
80, 30, 0
80, 40, 0
80, 50, 0
80, 60, 0
80, 70, 0
80, 80, 0
80, 90, 0
80, 100, 0
80, 110, 0
80, 120, 0
80, 130, 0
80, 140, 0
80, 150, 0
80, 160, 0
80, 170, 0
80, 180, 0
80, 190, 0
80, 200, 0
80, 210, 0
80, 220, 0
80, 230, 0
80, 240, 0
80, 250, 0
80, 260, 0
80, 270, 0
80, 280, 0
80, 290, 0
80, 300, 0
80, 310, 0
80, 320, 0
80, 330, 0
80, 340, 0
80, 350, 0
90, 0, 0
90, 10, 0
90, 20, 0
90, 30, 0
90, 40, 0
90, 50, 0
90, 60, 0
90, 70, 0
90, 80, 0
90, 90, 0
90, 100, 0
90, 110, 0
90, 120, 0
90, 130, 0
90, 140, 0
90, 150, 0
90, 160, 0
90, 170, 0
90, 180, 0
90, 190, 0
90, 200, 0
90, 210, 0
90, 220, 0
90, 230, 0
90, 240, 0
90, 250, 0
90, 260, 0
90, 270, 0
90, 280, 0
90, 290, 0
90, 300, 0
90, 310, 0
90, 320, 0
90, 330, 0
90, 340, 0
90, 350, 0
100, 0, 0
100, 10, 0
100, 20, 0
100, 30, 0
100, 40, 0
100, 50, 0
100, 60, 0
100, 70, 0
100, 80, 0
100, 90, 0
100, 100, 0
100, 110, 0
100, 120, 0
100, 130, 0
100, 140, 0
100, 150, 0
100, 160, 0
100, 170, 0
100, 180, 0
100, 190, 0
100, 200, 0
100, 210, 0
100, 220, 0
100, 230, 0
100, 240, 0
100, 250, 0
100, 260, 0
100, 270, 0
100, 280, 0
100, 290, 0
100, 300, 0
100, 310, 0
100, 320, 0
100, 330, 0
100, 340, 0
100, 350, 0
110, 0, 0
110, 10, 0
110, 20, 0
110, 30, 0
110, 40, 0
110, 50, 1
110, 60, 1
110, 70, 1
110, 80, 1
110, 90, 1
110, 100, 1
110, 110, 1
110, 120, 1
110, 130, 1
110, 140, 1
110, 150, 1
110, 160, 1
110, 170, 1
110, 180, 1
110, 190, 1
110, 200, 1
110, 210, 1
110, 220, 1
110, 230, 1
110, 240, 1
110, 250, 1
110, 260, 1
110, 270, 1
110, 280, 1
110, 290, 1
110, 300, 1
110, 310, 1
110, 320, 0
110, 330, 0
110, 340, 0
110, 350, 0
120, 0, 0
120, 10, 0
120, 20, 0
120, 30, 0
120, 40, 1
120, 50, 1
120, 60, 1
120, 70, 1
120, 80, 1
120, 90, 1
120, 100, 1
120, 110, 1
120, 120, 1
120, 130, 1
120, 140, 1
120, 150, 1
120, 160, 1
120, 170, 1
120, 180, 1
120, 190, 1
120, 200, 1
120, 210, 1
120, 220, 1
120, 230, 1
120, 240, 1
120, 250, 1
120, 260, 1
120, 270, 1
120, 280, 1
120, 290, 1
120, 300, 1
120, 310, 1
120, 320, 1
120, 330, 1
120, 340, 0
120, 350, 0
130, 0, 0
130, 10, 0
130, 20, 0
130, 30, 0
130, 40, 1
130, 50, 1
130, 60, 1
130, 70, 1
130, 80, 1
130, 90, 1
130, 100, 1
130, 110, 1
130, 120, 1
130, 130, 1
130, 140, 1
130, 150, 1
130, 160, 1
130, 170, 1
130, 180, 1
130, 190, 1
130, 200, 1
130, 210, 1
130, 220, 1
130, 230, 1
130, 240, 1
130, 250, 1
130, 260, 1
130, 270, 1
130, 280, 1
130, 290, 1
130, 300, 1
130, 310, 1
130, 320, 1
130, 330, 1
130, 340, 1
130, 350, 0
140, 0, 1
140, 10, 1
140, 20, 1
140, 30, 1
140, 40, 1
140, 50, 1
140, 60, 1
140, 70, 1
140, 80, 1
140, 90, 1
140, 100, 1
140, 110, 1
140, 120, 1
140, 130, 1
140, 140, 1
140, 150, 1
140, 160, 1
140, 170, 1
140, 180, 1
140, 190, 1
140, 200, 1
140, 210, 1
140, 220, 1
140, 230, 1
140, 240, 1
140, 250, 1
140, 260, 1
140, 270, 1
140, 280, 1
140, 290, 1
140, 300, 1
140, 310, 1
140, 320, 1
140, 330, 1
140, 340, 1
140, 350, 1
150, 0, 1
150, 10, 1
150, 20, 1
150, 30, 1
150, 40, 1
150, 50, 1
150, 60, 1
150, 70, 1
150, 80, 1
150, 90, 1
150, 100, 1
150, 110, 1
150, 120, 1
150, 130, 1
150, 140, 1
150, 150, 1
150, 160, 1
150, 170, 1
150, 180, 1
150, 190, 1
150, 200, 1
150, 210, 1
150, 220, 1
150, 230, 1
150, 240, 1
150, 250, 1
150, 260, 1
150, 270, 1
150, 280, 1
150, 290, 1
150, 300, 1
150, 310, 1
150, 320, 1
150, 330, 1
150, 340, 1
150, 350, 1
160, 0, 1
160, 10, 1
160, 20, 1
160, 30, 1
160, 40, 1
160, 50, 1
160, 60, 1
160, 70, 1
160, 80, 1
160, 90, 1
160, 100, 1
160, 110, 1
160, 120, 1
160, 130, 1
160, 140, 1
160, 150, 1
160, 160, 1
160, 170, 1
160, 180, 1
160, 190, 1
160, 200, 1
160, 210, 1
160, 220, 1
160, 230, 1
160, 240, 1
160, 250, 1
160, 260, 1
160, 270, 1
160, 280, 1
160, 290, 1
160, 300, 1
160, 310, 1
160, 320, 1
160, 330, 1
160, 340, 1
160, 350, 1
170, 0, 1
170, 10, 1
170, 20, 1
170, 30, 1
170, 40, 1
170, 50, 1
170, 60, 1
170, 70, 1
170, 80, 1
170, 90, 1
170, 100, 1
170, 110, 1
170, 120, 1
170, 130, 1
170, 140, 1
170, 150, 1
170, 160, 1
170, 170, 1
170, 180, 1
170, 190, 1
170, 200, 1
170, 210, 1
170, 220, 1
170, 230, 1
170, 240, 1
170, 250, 1
170, 260, 1
170, 270, 1
170, 280, 1
170, 290, 1
170, 300, 1
170, 310, 1
170, 320, 1
170, 330, 1
170, 340, 1
170, 350, 1
180, 0, 1
180, 10, 1
180, 20, 1
180, 30, 1
180, 40, 1
180, 50, 1
180, 60, 1
180, 70, 1
180, 80, 1
180, 90, 1
180, 100, 1
180, 110, 1
180, 120, 1
180, 130, 1
180, 140, 1
180, 150, 1
180, 160, 1
180, 170, 1
180, 180, 1
180, 190, 1
180, 200, 1
180, 210, 1
180, 220, 1
180, 230, 1
180, 240, 1
180, 250, 1
180, 260, 1
180, 270, 1
180, 280, 1
180, 290, 1
180, 300, 1
180, 310, 1
180, 320, 1
180, 330, 1
180, 340, 1
180, 350, 1
190, 0, 1
190, 10, 1
190, 20, 1
190, 30, 1
190, 40, 1
190, 50, 1
190, 60, 1
190, 70, 1
190, 80, 1
190, 90, 1
190, 100, 1
190, 110, 1
190, 120, 1
190, 130, 1
190, 140, 1
190, 150, 1
190, 160, 1
190, 170, 1
190, 180, 1
190, 190, 1
190, 200, 1
190, 210, 1
190, 220, 1
190, 230, 1
190, 240, 1
190, 250, 1
190, 260, 1
190, 270, 1
190, 280, 1
190, 290, 1
190, 300, 1
190, 310, 1
190, 320, 1
190, 330, 1
190, 340, 1
190, 350, 1
200, 0, 1
200, 10, 1
200, 20, 1
200, 30, 1
200, 40, 1
200, 50, 1
200, 60, 1
200, 70, 1
200, 80, 1
200, 90, 1
200, 100, 1
200, 110, 1
200, 120, 1
200, 130, 1
200, 140, 1
200, 150, 1
200, 160, 1
200, 170, 1
200, 180, 1
200, 190, 1
200, 200, 1
200, 210, 1
200, 220, 1
200, 230, 1
200, 240, 1
200, 250, 1
200, 260, 1
200, 270, 1
200, 280, 1
200, 290, 1
200, 300, 1
200, 310, 1
200, 320, 1
200, 330, 1
200, 340, 1
200, 350, 1
210, 0, 1
210, 10, 1
210, 20, 1
210, 30, 1
210, 40, 1
210, 50, 1
210, 60, 1
210, 70, 1
210, 80, 1
210, 90, 1
210, 100, 1
210, 110, 1
210, 120, 1
210, 130, 1
210, 140, 1
210, 150, 1
210, 160, 1
210, 170, 1
210, 180, 1
210, 190, 1
210, 200, 1
210, 210, 1
210, 220, 1
210, 230, 1
210, 240, 1
210, 250, 1
210, 260, 1
210, 270, 1
210, 280, 1
210, 290, 1
210, 300, 1
210, 310, 1
210, 320, 1
210, 330, 1
210, 340, 1
210, 350, 1
220, 0, 1
220, 10, 1
220, 20, 1
220, 30, 1
220, 40, 1
220, 50, 1
220, 60, 1
220, 70, 1
220, 80, 1
220, 90, 1
220, 100, 1
220, 110, 1
220, 120, 1
220, 130, 1
220, 140, 1
220, 150, 1
220, 160, 1
220, 170, 1
220, 180, 1
220, 190, 1
220, 200, 1
220, 210, 1
220, 220, 1
220, 230, 1
220, 240, 1
220, 250, 1
220, 260, 1
220, 270, 1
220, 280, 1
220, 290, 1
220, 300, 1
220, 310, 1
220, 320, 1
220, 330, 1
220, 340, 1
220, 350, 1
230, 0, 1
230, 10, 1
230, 20, 1
230, 30, 1
230, 40, 1
230, 50, 1
230, 60, 1
230, 70, 1
230, 80, 1
230, 90, 1
230, 100, 1
230, 110, 1
230, 120, 1
230, 130, 1
230, 140, 1
230, 150, 1
230, 160, 1
230, 170, 1
230, 180, 1
230, 190, 1
230, 200, 1
230, 210, 1
230, 220, 1
230, 230, 1
230, 240, 1
230, 250, 1
230, 260, 1
230, 270, 1
230, 280, 1
230, 290, 1
230, 300, 1
230, 310, 1
230, 320, 1
230, 330, 1
230, 340, 1
230, 350, 1
240, 0, 1
240, 10, 1
240, 20, 1
240, 30, 1
240, 40, 1
240, 50, 1
240, 60, 1
240, 70, 1
240, 80, 1
240, 90, 1
240, 100, 1
240, 110, 1
240, 120, 1
240, 130, 1
240, 140, 1
240, 150, 1
240, 160, 1
240, 170, 1
240, 180, 1
240, 190, 1
240, 200, 1
240, 210, 1
240, 220, 1
240, 230, 1
240, 240, 1
240, 250, 1
240, 260, 1
240, 270, 1
240, 280, 1
240, 290, 1
240, 300, 1
240, 310, 1
240, 320, 1
240, 330, 1
240, 340, 1
240, 350, 1
250, 0, 1
250, 10, 1
250, 20, 1
250, 30, 1
250, 40, 1
250, 50, 1
250, 60, 1
250, 70, 1
250, 80, 1
250, 90, 1
250, 100, 1
250, 110, 1
250, 120, 1
250, 130, 1
250, 140, 1
250, 150, 1
250, 160, 1
250, 170, 1
250, 180, 1
250, 190, 1
250, 200, 1
250, 210, 1
250, 220, 1
250, 230, 1
250, 240, 1
250, 250, 1
250, 260, 1
250, 270, 1
250, 280, 1
250, 290, 1
250, 300, 1
250, 310, 1
250, 320, 1
250, 330, 1
250, 340, 1
250, 350, 1
260, 0, 1
260, 10, 1
260, 20, 1
260, 30, 1
260, 40, 1
260, 50, 1
260, 60, 1
260, 70, 1
260, 80, 1
260, 90, 1
260, 100, 1
260, 110, 1
260, 120, 1
260, 130, 1
260, 140, 1
260, 150, 1
260, 160, 1
260, 170, 1
260, 180, 1
260, 190, 1
260, 200, 1
260, 210, 1
260, 220, 1
260, 230, 1
260, 240, 1
260, 250, 1
260, 260, 1
260, 270, 1
260, 280, 1
260, 290, 1
260, 300, 1
260, 310, 1
260, 320, 1
260, 330, 1
260, 340, 1
260, 350, 1
270, 0, 1
270, 10, 1
270, 20, 1
270, 30, 1
270, 40, 1
270, 50, 1
270, 60, 1
270, 70, 1
270, 80, 1
270, 90, 1
270, 100, 1
270, 110, 1
270, 120, 1
270, 130, 1
270, 140, 1
270, 150, 1
270, 160, 1
270, 170, 1
270, 180, 1
270, 190, 1
270, 200, 1
270, 210, 1
270, 220, 1
270, 230, 1
270, 240, 1
270, 250, 1
270, 260, 1
270, 270, 1
270, 280, 1
270, 290, 1
270, 300, 1
270, 310, 1
270, 320, 1
270, 330, 1
270, 340, 1
270, 350, 1
280, 0, 1
280, 10, 1
280, 20, 1
280, 30, 1
280, 40, 1
280, 50, 1
280, 60, 1
280, 70, 1
280, 80, 1
280, 90, 1
280, 100, 1
280, 110, 1
280, 120, 1
280, 130, 1
280, 140, 1
280, 150, 1
280, 160, 1
280, 170, 1
280, 180, 1
280, 190, 1
280, 200, 1
280, 210, 1
280, 220, 1
280, 230, 1
280, 240, 1
280, 250, 1
280, 260, 1
280, 270, 1
280, 280, 1
280, 290, 1
280, 300, 1
280, 310, 1
280, 320, 1
280, 330, 1
280, 340, 1
280, 350, 1
290, 0, 1
290, 10, 1
290, 20, 1
290, 30, 1
290, 40, 1
290, 50, 1
290, 60, 1
290, 70, 1
290, 80, 1
290, 90, 1
290, 100, 1
290, 110, 1
290, 120, 1
290, 130, 1
290, 140, 1
290, 150, 1
290, 160, 1
290, 170, 1
290, 180, 1
290, 190, 1
290, 200, 1
290, 210, 1
290, 220, 1
290, 230, 1
290, 240, 1
290, 250, 1
290, 260, 1
290, 270, 1
290, 280, 1
290, 290, 1
290, 300, 1
290, 310, 1
290, 320, 1
290, 330, 1
290, 340, 1
290, 350, 1
300, 0, 1
300, 10, 1
300, 20, 1
300, 30, 1
300, 40, 1
300, 50, 1
300, 60, 1
300, 70, 1
300, 80, 1
300, 90, 1
300, 100, 1
300, 110, 1
300, 120, 1
300, 130, 1
300, 140, 1
300, 150, 1
300, 160, 1
300, 170, 1
300, 180, 1
300, 190, 1
300, 200, 1
300, 210, 1
300, 220, 1
300, 230, 1
300, 240, 1
300, 250, 1
300, 260, 1
300, 270, 1
300, 280, 1
300, 290, 1
300, 300, 1
300, 310, 1
300, 320, 1
300, 330, 1
300, 340, 1
300, 350, 1
310, 0, 1
310, 10, 1
310, 20, 1
310, 30, 1
310, 40, 1
310, 50, 1
310, 60, 1
310, 70, 1
310, 80, 1
310, 90, 1
310, 100, 1
310, 110, 1
310, 120, 1
310, 130, 1
310, 140, 1
310, 150, 1
310, 160, 1
310, 170, 1
310, 180, 1
310, 190, 1
310, 200, 1
310, 210, 1
310, 220, 1
310, 230, 1
310, 240, 1
310, 250, 1
310, 260, 1
310, 270, 1
310, 280, 1
310, 290, 1
310, 300, 1
310, 310, 1
310, 320, 1
310, 330, 1
310, 340, 1
310, 350, 1
320, 0, 1
320, 10, 1
320, 20, 1
320, 30, 1
320, 40, 1
320, 50, 1
320, 60, 1
320, 70, 1
320, 80, 1
320, 90, 1
320, 100, 1
320, 110, 1
320, 120, 1
320, 130, 1
320, 140, 1
320, 150, 1
320, 160, 1
320, 170, 1
320, 180, 1
320, 190, 1
320, 200, 1
320, 210, 1
320, 220, 1
320, 230, 1
320, 240, 1
320, 250, 1
320, 260, 1
320, 270, 1
320, 280, 1
320, 290, 1
320, 300, 1
320, 310, 1
320, 320, 1
320, 330, 1
320, 340, 1
320, 350, 1
330, 0, 1
330, 10, 1
330, 20, 1
330, 30, 1
330, 40, 1
330, 50, 1
330, 60, 1
330, 70, 1
330, 80, 1
330, 90, 1
330, 100, 1
330, 110, 1
330, 120, 1
330, 130, 1
330, 140, 1
330, 150, 1
330, 160, 1
330, 170, 1
330, 180, 1
330, 190, 1
330, 200, 1
330, 210, 1
330, 220, 1
330, 230, 1
330, 240, 1
330, 250, 1
330, 260, 1
330, 270, 1
330, 280, 1
330, 290, 1
330, 300, 1
330, 310, 1
330, 320, 1
330, 330, 1
330, 340, 1
330, 350, 1
340, 0, 1
340, 10, 1
340, 20, 1
340, 30, 1
340, 40, 1
340, 50, 1
340, 60, 1
340, 70, 1
340, 80, 1
340, 90, 1
340, 100, 1
340, 110, 1
340, 120, 1
340, 130, 1
340, 140, 1
340, 150, 1
340, 160, 1
340, 170, 1
340, 180, 1
340, 190, 1
340, 200, 1
340, 210, 1
340, 220, 1
340, 230, 1
340, 240, 1
340, 250, 1
340, 260, 1
340, 270, 1
340, 280, 1
340, 290, 1
340, 300, 1
340, 310, 1
340, 320, 1
340, 330, 1
340, 340, 1
340, 350, 1
350, 0, 1
350, 10, 1
350, 20, 1
350, 30, 1
350, 40, 1
350, 50, 1
350, 60, 1
350, 70, 1
350, 80, 1
350, 90, 1
350, 100, 1
350, 110, 1
350, 120, 1
350, 130, 1
350, 140, 1
350, 150, 1
350, 160, 1
350, 170, 1
350, 180, 1
350, 190, 1
350, 200, 1
350, 210, 1
350, 220, 1
350, 230, 1
350, 240, 1
350, 250, 1
350, 260, 1
350, 270, 1
350, 280, 1
350, 290, 1
350, 300, 1
350, 310, 1
350, 320, 1
350, 330, 1
350, 340, 1
350, 350, 1
